survived,pclass,age,fare,adult_male,alone,fare_zscore,familySize,sex_male,embark_town_Queenstown,embark_town_Southampton,who_man,who_woman,class_Second,class_Third
0,3,-0.10463740114712775,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
0,3,0.6638610320657842,-0.9050797531497121,1,1,-0.9045717094649159,-0.5609748304808925,True,False,True,True,False,False,True
0,2,-0.10463740114712775,-3.058577729168294,1,1,-3.0568608737261584,-0.5609748304808925,True,False,True,True,False,True,False
0,1,2.0471582118490255,0.36526093570402574,1,1,0.3650559056930892,-0.5609748304808925,True,False,True,True,False,False,False
0,3,-0.10463740114712775,-0.8219408604763344,1,1,-0.821479484711395,-0.5609748304808925,True,True,False,True,False,False,True
1,3,-2.198795631652312,0.04782512943518893,0,0,0.04779828400538075,1.299429290952638,False,False,False,False,False,False,True
0,3,-0.10463740114712775,-0.8797405693934279,1,1,-0.8792467492201408,-0.5609748304808925,True,False,True,True,False,False,True
0,3,0.6638610320657842,-0.716561933621122,1,1,-0.7161597096581235,-0.5609748304808925,True,False,True,True,False,False,True
1,2,0.27961181545932823,0.40928266156909415,0,0,0.40905292107298563,1.299429290952638,False,False,True,False,True,True,False
1,2,-0.4888866177535834,-0.2769007052339035,0,1,-0.2767452740090636,-0.5609748304808925,False,False,False,False,True,True,False
0,3,-0.5657364610748749,-0.5980700220174996,0,1,-0.597734310499598,-0.5609748304808925,False,False,True,False,True,False,True
0,1,-0.10463740114712775,1.040827750325537,1,1,1.0402435079273697,-0.5609748304808925,True,False,True,True,False,False,False
0,2,0.35646165878061936,0.13298517012197925,1,0,0.13291052225186956,0.059159876663617675,True,False,True,True,False,True,False
0,3,-0.027787557825836286,-0.9056185997745972,1,0,-0.9051102536218433,0.059159876663617675,True,False,True,True,False,False,True
0,3,-0.5657364610748749,-0.8463932397472815,1,1,-0.8459181382561574,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-2.102733327500698,-0.3876306904680369,0,0,-0.3874131037596391,0.059159876663617675,False,False,True,False,False,False,True
0,3,-1.5647844242516598,0.9363610927004846,0,0,0.9358354900249423,3.779968119530679,True,False,True,False,False,False,True
0,2,-0.10463740114712775,-3.058577729168294,1,1,-3.0568608737261584,-0.5609748304808925,True,False,True,True,False,True,False
0,3,1.5860591519212788,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
1,3,2.585107115098064,-0.6221672631581133,0,1,-0.6218180252618569,-0.5609748304808925,False,False,True,False,True,False,True
1,1,-0.3351869311110011,1.6111475224786778,1,0,1.6102431454652473,0.059159876663617675,True,False,False,True,False,False,False
0,3,-0.10463740114712775,0.3238411962475483,0,0,0.3236594161623594,1.919563998097148,False,False,True,False,True,False,True
1,1,0.4333115021019105,1.5989745568795646,0,0,1.5980770128532569,0.059159876663617675,False,False,True,False,True,False,False
0,1,2.2008578984916083,0.4770416648490861,1,1,0.47677388954600625,-0.5609748304808925,True,False,False,True,False,False,False
0,3,0.04906228549545484,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-1.5647844242516598,-0.13932010117845492,0,0,-0.13924189735462333,0.679294583808128,True,False,True,False,False,False,True
0,3,-0.10463740114712775,0.08331374632313591,1,0,0.08326698025359468,0.059159876663617675,True,False,True,True,False,False,True
0,3,-0.6425863043961659,-0.8797405693934279,1,1,-0.8792467492201408,-0.5609748304808925,True,False,True,True,False,False,True
0,1,1.9703083685277347,0.5036031274312863,1,1,0.5033204425213161,-0.5609748304808925,True,False,True,True,False,False,False
0,1,3.199905861668393,0.991023726275429,1,1,0.9904674401096357,-0.5609748304808925,True,False,False,True,False,False,False
0,3,-0.6425863043961659,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,-0.23138736843472293,1,1,-0.2312574849732206,-0.5609748304808925,True,False,False,True,False,False,True
1,1,1.8934585252064433,1.4564440718289615,0,0,1.4556265336944754,0.059159876663617675,False,False,False,False,True,False,False
0,3,-0.10463740114712775,-0.18939148338192902,1,1,-0.18928517325096922,-0.5609748304808925,True,False,True,True,False,False,True
0,1,-0.3351869311110011,2.132408321022389,0,0,2.1312113474108023,1.299429290952638,False,False,True,False,True,False,False
0,3,-0.41203677443229225,-0.8135961720983268,1,1,-0.8131394804136766,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.9499856776813305,-0.716561933621122,1,1,-0.7161597096581235,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.6425863043961659,-0.8189865811572414,0,1,-0.8185268637024631,-0.5609748304808925,False,True,False,False,True,False,True
0,3,-0.10463740114712775,-0.8333405692374476,0,1,-0.8328727945336031,-0.5609748304808925,False,True,False,False,True,False,True
0,3,0.5870111887444931,-0.6221672631581133,0,1,-0.6218180252618569,-0.5609748304808925,False,False,True,False,True,False,True
1,1,-1.0268355210026217,1.558478389365684,0,1,1.5576035768413148,-0.5609748304808925,False,False,True,False,True,False,False
0,1,-0.8731358343600392,1.793822789486679,1,0,1.7928158723209042,0.059159876663617675,True,False,False,True,False,False,False
1,2,0.27961181545932823,0.3444394801955363,0,0,0.34424613778333585,0.679294583808128,False,False,True,False,True,True,False
1,1,-0.10463740114712775,0.36526093570402574,1,1,0.3650559056930892,-0.5609748304808925,True,False,True,True,False,False,False
0,3,-0.10463740114712775,0.2021859271819736,1,1,0.2020724352127835,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-0.25833708778971,1.1248955097361606,1,1,1.1242640780222282,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-0.027787557825836286,-0.8189865811572414,1,1,-0.8185268637024631,-0.5609748304808925,True,True,False,True,False,False,True
0,3,-0.10463740114712775,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
1,1,0.5101613454232019,0.3553757823476232,1,1,0.355176301118126,-0.5609748304808925,True,False,True,True,False,False,False
1,1,1.8934585252064433,1.1757752036108358,0,0,1.1751152118644124,0.059159876663617675,False,False,False,False,True,False,False
0,3,-0.41203677443229225,-0.8494271027413146,1,1,-0.8489502982677414,-0.5609748304808925,True,False,True,True,False,False,True
0,1,1.355509621957405,0.6130033879569111,1,1,0.6126592939707995,-0.5609748304808925,True,False,True,True,False,False,False
1,2,0.35646165878061936,-0.5368057694182641,0,1,-0.5365044470428978,-0.5609748304808925,False,False,True,False,True,True,False
0,3,-0.10463740114712775,0.27115228049766626,1,1,0.2710000760060229,-0.5609748304808925,True,True,False,True,False,False,True
1,2,0.5101613454232019,0.3444394801955363,0,0,0.34424613778333585,0.059159876663617675,False,False,True,False,True,True,False
0,3,0.2027619721380371,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
1,1,0.04906228549545484,1.6379421972192298,0,1,1.6370227796911478,-0.5609748304808925,False,False,True,False,True,False,False
0,3,-0.5657364610748749,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,-0.8828741679067219,1,1,-0.8823785887669681,-0.5609748304808925,True,False,False,True,False,False,True
1,1,1.1249600919935312,1.1511968252901215,0,0,1.15055062999627,0.059159876663617675,False,False,False,False,True,False,False
0,3,-0.10463740114712775,-0.8823470582632057,1,1,-0.8818517750031517,-0.5609748304808925,True,False,False,True,False,False,True
0,3,0.8559856403690125,-0.8189865811572414,1,1,-0.8185268637024631,-0.5609748304808925,True,True,False,True,False,False,True
1,2,1.5860591519212788,-0.5368057694182641,0,1,-0.5365044470428978,-0.5609748304808925,False,False,True,False,True,True,False
0,1,-0.10463740114712775,2.523411982756633,1,1,2.521995529104326,-0.5609748304808925,True,False,True,True,False,False,False
0,3,0.7407108753870754,-0.7985399740528021,1,1,-0.7980917337850657,-0.5609748304808925,True,False,True,True,False,False,True
0,2,-0.4888866177535834,-0.45071259742579345,1,0,-0.45045960128044443,1.299429290952638,True,False,True,True,False,True,False
1,2,-2.102733327500698,0.3444394801955363,0,0,0.34424613778333585,0.679294583808128,False,False,True,False,False,True,False
0,3,-0.10463740114712775,-0.8823470582632057,1,1,-0.8818517750031517,-0.5609748304808925,True,False,False,True,False,False,True
0,3,-0.9499856776813305,-0.8823470582632057,1,0,-0.8818517750031517,0.679294583808128,True,False,False,True,False,False,True
1,3,-0.10463740114712775,0.1948433640252769,0,0,0.19473399361866583,0.679294583808128,False,False,False,False,True,False,True
0,3,0.04906228549545484,-0.716561933621122,0,1,-0.7161597096581235,-0.5609748304808925,False,False,True,False,True,False,True
1,2,-1.7184841108942424,0.3539558601651713,0,0,0.35375717597316736,0.679294583808128,False,False,True,False,False,True,False
0,1,1.2018099353148228,0.36526093570402574,1,1,0.3650559056930892,-0.5609748304808925,True,False,True,True,False,False,False
1,1,0.04906228549545484,1.7703041212742285,0,1,1.7693104057194924,-0.5609748304808925,False,False,False,False,True,False,False
0,3,-0.10463740114712775,-0.22860581346535838,1,1,-0.22847749135956097,-0.5609748304808925,True,False,True,True,False,False,True
1,1,-0.5657364610748749,0.9909378569025424,0,0,0.9903816189373545,0.679294583808128,False,False,False,False,True,False,False
1,1,0.5101613454232019,1.3571652197109427,0,0,1.3564034092553456,0.679294583808128,False,False,True,False,True,False,False
0,3,-1.5647844242516598,0.5286989276421438,0,0,0.5284021558378776,3.159833412386169,False,False,True,False,False,False,True
0,3,-1.4110847376090776,0.5286989276421438,0,0,0.5284021558378776,3.159833412386169,False,False,True,False,False,False,True
1,2,0.2027619721380371,0.3444394801955363,1,0,0.34424613778333585,0.059159876663617675,True,False,True,True,False,True,False
0,1,1.5860591519212788,1.7703041212742285,1,0,1.7693104057194924,0.059159876663617675,True,False,False,True,False,False,False
0,1,2.661956958419355,0.3444394801955363,1,1,0.34424613778333585,-0.5609748304808925,True,False,True,True,False,False,False
1,2,-0.7962859910387481,0.3444394801955363,0,0,0.34424613778333585,0.059159876663617675,False,False,True,False,True,True,False
1,2,-0.10463740114712775,-0.2719703716509069,1,1,-0.2718177079444345,-0.5609748304808925,True,False,False,True,False,True,False
0,3,0.27961181545932823,0.1104479417286699,1,0,0.11038594456311775,0.679294583808128,True,False,True,True,False,False,True
1,2,-1.641634267572951,0.690487095062628,0,0,0.6900995075524015,0.679294583808128,True,False,True,False,False,True,False
1,1,-0.9499856776813305,1.8122899269281671,1,0,1.8112726437007045,0.679294583808128,True,False,False,True,False,False,False
0,2,-0.18148724446841888,0.3444394801955363,1,1,0.34424613778333585,-0.5609748304808925,True,False,True,True,False,True,False
0,3,-0.10463740114712775,-0.8096828436977314,1,1,-0.8092283486612476,-0.5609748304808925,True,True,False,True,False,False,True
1,3,-0.5657364610748749,-0.8828741679067219,1,1,-0.8823785887669681,-0.5609748304808925,True,False,False,True,False,False,True
1,3,-0.5657364610748749,-0.8160407306065735,0,1,-0.8155826667306794,-0.5609748304808925,False,False,True,False,True,False,True
0,1,2.508257271776773,0.36526093570402574,1,1,0.3650559056930892,-0.5609748304808925,True,False,True,True,False,False,False
1,1,1.4323594652786964,0.765636569835668,0,0,0.7652067990637551,0.059159876663617675,False,False,False,False,True,False,False
0,1,-0.10463740114712775,2.5497045522452972,1,1,2.548273339922454,-0.5609748304808925,True,False,False,True,False,False,False
1,1,0.7407108753870754,1.4743073772537167,0,0,1.4734798120034114,0.679294583808128,False,False,True,False,True,False,False
1,3,0.5101613454232019,-0.05151766087005582,0,0,-0.05148874273088688,0.059159876663617675,False,False,True,False,True,False,True
0,3,-0.10463740114712775,-0.8189865811572414,1,1,-0.8185268637024631,-0.5609748304808925,True,True,False,True,False,False,True
0,3,0.8175607187083664,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
0,2,-0.10463740114712775,-0.2974659859684509,1,1,-0.29729901094212074,-0.5609748304808925,True,False,True,True,False,True,False
0,3,-0.10463740114712775,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,-0.7841792430073967,0,1,-0.7837390637737198,-0.5609748304808925,False,False,True,False,True,False,True
0,3,-0.41203677443229225,0.27115228049766626,1,0,0.2710000760060229,0.679294583808128,True,False,True,True,False,False,True
0,3,-0.7962859910387481,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.027787557825836286,0.1364991380659539,0,0,0.13642251771859448,1.919563998097148,False,False,True,False,True,False,True
0,3,-0.10463740114712775,-0.8823470582632057,1,1,-0.8818517750031517,-0.5609748304808925,True,False,False,True,False,False,True
1,3,0.2027619721380371,-0.8067633807960333,1,1,-0.8063105245263931,-0.5609748304808925,True,False,True,True,False,False,True
1,2,2.508257271776773,-0.5368057694182641,1,1,-0.5365044470428978,-0.5609748304808925,True,False,True,True,False,True,False
1,1,1.8166086818851523,1.0306316027835163,0,0,1.0300530837355286,0.679294583808128,False,False,True,False,True,False,False
1,1,0.5101613454232019,0.35915272270042775,1,1,0.35895112138075375,-0.5609748304808925,True,False,True,True,False,False,False
1,3,-0.10463740114712775,-0.8189865811572414,0,1,-0.8185268637024631,-0.5609748304808925,False,True,False,False,True,False,True
0,3,-1.0268355210026217,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.7962859910387481,-0.22860581346535838,1,1,-0.22847749135956097,-0.5609748304808925,True,False,True,True,False,False,True
1,2,0.35646165878061936,-0.3336984726090339,0,1,-0.33351115939045256,-0.5609748304808925,False,False,True,False,True,True,False
1,1,0.7407108753870754,1.1141402035210883,0,0,1.1135148090269495,0.059159876663617675,False,False,True,False,True,False,False
0,3,-0.10463740114712775,-0.23138736843472293,0,0,-0.2312574849732206,0.059159876663617675,False,False,False,False,True,False,True
1,3,0.2027619721380371,-0.7985399740528021,1,1,-0.7980917337850657,-0.5609748304808925,True,False,True,True,False,False,True
1,2,-0.3351869311110011,0.4870824563024247,0,0,0.48680904485438625,0.679294583808128,False,False,True,False,True,True,False
1,1,0.7407108753870754,1.8122899269281671,0,0,1.8112726437007045,0.679294583808128,False,False,False,False,True,False,False
0,2,1.8934585252064433,0.3444394801955363,1,1,0.34424613778333585,-0.5609748304808925,True,False,True,True,False,True,False
0,1,0.5101613454232019,0.7789025328484201,1,1,0.7784653155628627,-0.5609748304808925,True,False,False,True,False,False,False
0,3,-0.10463740114712775,-0.7112327867322101,1,1,-0.7108335541513666,-0.5609748304808925,True,False,False,True,False,False,True
1,1,-0.8731358343600392,1.4743073772537167,0,0,1.4734798120034114,0.679294583808128,False,False,True,False,True,False,False
0,2,1.355509621957405,-0.19582465009716069,1,1,-0.19571472887037022,-0.5609748304808925,True,False,True,True,False,True,False
1,1,2.3545575851341907,1.4685301291949246,1,0,1.4677058068570603,0.679294583808128,True,False,False,True,False,False,False
0,3,-0.5657364610748749,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
0,3,0.4333115021019105,-0.89550453846012,1,1,-0.895001869580513,-0.5609748304808925,True,False,True,True,False,False,True
1,1,1.739758838563861,1.4564440718289615,0,0,1.4556265336944754,0.059159876663617675,False,False,False,False,True,False,False
0,3,1.355509621957405,-0.8797405693934279,1,1,-0.8792467492201408,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,-0.8189865811572414,0,0,-0.8185268637024631,0.679294583808128,False,True,False,False,True,False,True
0,2,0.5870111887444931,0.3444394801955363,1,0,0.34424613778333585,0.059159876663617675,True,False,True,True,False,True,False
0,3,0.5101613454232019,0.27115228049766626,1,0,0.2710000760060229,0.679294583808128,True,False,True,True,False,False,True
1,2,-0.10463740114712775,0.5824597491940527,0,1,0.5821328001089627,-0.5609748304808925,False,False,True,False,True,True,False
0,3,1.5092093085999871,-3.058577729168294,1,1,-3.0568608737261584,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,-0.8828741679067219,1,1,-0.8823785887669681,-0.5609748304808925,True,False,False,True,False,False,True
1,1,1.5092093085999871,1.1326493972880127,1,0,1.132013613124929,0.059159876663617675,True,False,False,True,False,False,False
1,2,-0.41203677443229225,0.3819897971587499,0,0,0.38177537682349466,1.299429290952638,False,False,True,False,True,True,False
0,3,-0.10463740114712775,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
0,1,-0.10463740114712775,0.8344967423387601,1,1,0.8340283186463149,-0.5609748304808925,True,False,True,True,False,False,False
0,3,1.1249600919935312,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
1,1,0.4333115021019105,0.36526093570402574,1,1,0.3650559056930892,-0.5609748304808925,True,False,False,True,False,False,False
0,3,0.5101613454232019,-0.16092818251417138,1,0,-0.16083784953904126,0.059159876663617675,True,False,True,True,False,False,True
0,3,0.04906228549545484,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
1,1,-0.18148724446841888,0.5036031274312863,1,1,0.5033204425213161,-0.5609748304808925,True,False,True,True,False,False,False
1,2,-0.5657364610748749,0.8147822510349936,0,0,0.8143248935748562,1.299429290952638,False,False,False,False,True,True,False
1,1,0.8175607187083664,2.14527242190355,0,1,2.144068227353488,-0.5609748304808925,False,False,True,False,True,False,False
0,3,0.7407108753870754,0.5286989276421438,0,0,0.5284021558378776,3.159833412386169,False,False,True,False,True,False,True
0,3,-0.10463740114712775,-0.9050797531497121,1,1,-0.9045717094649159,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-0.10463740114712775,-0.16405229962564444,0,0,-0.16396021300619354,0.059159876663617675,False,True,False,False,True,False,True
0,3,-0.10463740114712775,-0.8189865811572414,1,1,-0.8185268637024631,-0.5609748304808925,True,True,False,True,False,False,True
0,3,0.4333115021019105,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
1,2,-0.41203677443229225,1.2673242399099218,0,0,1.2666128594217003,1.299429290952638,False,False,True,False,True,True,False
0,3,0.35646165878061936,-0.23528881360946913,1,0,-0.23515674017014906,0.679294583808128,True,False,True,True,False,False,True
0,3,-0.25833708778971,-0.12717266791993034,0,0,-0.12710128275128557,0.059159876663617675,False,False,True,False,True,False,True
1,2,-1.9490336408581157,0.7502637808901983,0,0,0.7498426392455132,1.299429290952638,False,False,True,False,False,True,False
0,2,-0.25833708778971,-0.5368057694182641,1,1,-0.5365044470428978,-0.5609748304808925,True,False,True,True,False,True,False
0,3,-0.18148724446841888,-0.23166125968823245,1,0,-0.23153122248478483,0.059159876663617675,True,False,False,True,False,False,True
1,1,0.971260405350949,1.0515683442816501,1,0,1.0509780729220444,0.059159876663617675,True,False,True,True,False,False,False
1,3,-0.7194361477174569,-0.14903715526900033,1,0,-0.14895349702201055,0.679294583808128,True,False,False,True,False,False,True
0,3,-0.6425863043961659,-0.8067633807960333,1,1,-0.8063105245263931,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.6425863043961659,-0.12717266791993034,1,1,-0.12710128275128557,-0.5609748304808925,True,False,True,True,False,False,True
0,1,2.4314074284554814,0.5616248415955208,1,1,0.5613095876601589,-0.5609748304808925,True,False,True,True,False,False,False
0,2,2.124008055170317,-0.38278544498532674,1,1,-0.38257057803323785,-0.5609748304808925,True,True,False,True,False,True,False
1,1,-0.6425863043961659,1.452419049919151,0,1,1.451603771129165,-0.5609748304808925,False,False,True,False,True,False,False
0,3,-0.25833708778971,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,-0.820959102119349,1,1,-0.8204982774396938,-0.5609748304808925,True,True,False,True,False,False,True
1,1,3.8915544515600136,0.4870824563024247,1,1,0.48680904485438625,-0.5609748304808925,True,False,True,True,False,False,False
0,3,1.6629089952425695,-0.9045411875888887,1,1,-0.9040334462142825,-0.5609748304808925,True,False,True,True,False,False,True
1,1,0.2027619721380371,0.5036031274312863,1,1,0.5033204425213161,-0.5609748304808925,True,False,False,True,False,False,False
0,1,-0.10463740114712775,-3.058577729168294,1,1,-3.0568608737261584,-0.5609748304808925,True,False,True,True,False,False,False
0,3,-1.5647844242516598,0.4146557174979072,0,0,0.4144229609724118,2.539698705241659,False,False,True,False,False,False,True
1,2,-0.10463740114712775,-0.3336984726090339,0,1,-0.33351115939045256,-0.5609748304808925,False,False,True,False,True,True,False
0,3,0.2027619721380371,-0.7985399740528021,1,1,-0.7980917337850657,-0.5609748304808925,True,False,True,True,False,False,True
0,2,0.12591212881674596,0.3539558601651713,1,0,0.35375717597316736,0.679294583808128,True,False,True,True,False,True,False
0,3,0.8944105620296582,0.767859433810712,0,0,0.7674284152901885,2.539698705241659,False,False,True,False,True,False,True
0,3,-0.10463740114712775,-0.12717266791993034,1,0,-0.12710128275128557,0.059159876663617675,True,False,True,True,False,False,True
0,3,-0.7194361477174569,-0.8067633807960333,1,1,-0.8063105245263931,-0.5609748304808925,True,False,True,True,False,False,True
1,1,-0.41203677443229225,1.3324938581871213,0,1,1.3317458963778717,-0.5609748304808925,False,False,False,False,True,False,False
0,3,-2.102733327500698,0.4146557174979072,0,0,0.4144229609724118,2.539698705241659,False,False,True,False,False,False,True
1,3,-0.10463740114712775,1.1248955097361606,1,1,1.1242640780222282,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-2.198795631652312,0.04782512943518893,0,0,0.04779828400538075,1.299429290952638,False,False,False,False,False,False,True
1,1,1.4323594652786964,1.436219975181706,1,0,1.435413789333631,0.059159876663617675,True,False,False,True,False,False,False
0,3,-0.7962859910387481,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
1,1,2.0471582118490255,0.6557188297748952,1,1,0.6553507585532051,-0.5609748304808925,True,False,False,True,False,False,False
0,3,-0.10463740114712775,-0.8428609376877138,1,1,-0.8423878189652327,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-0.4888866177535834,-0.8428609376877138,0,1,-0.8423878189652327,-0.5609748304808925,False,False,True,False,True,False,True
0,3,-0.10463740114712775,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
1,2,-0.8731358343600392,0.2228261499229998,0,0,0.22270107208551435,0.059159876663617675,False,False,True,False,True,True,False
0,3,-0.6425863043961659,-0.7413490523036183,1,1,-0.7409329147169119,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-0.10463740114712775,-0.8096828436977314,0,1,-0.8092283486612476,-0.5609748304808925,False,True,False,False,True,False,True
0,3,-0.8731358343600392,-0.9442940832331418,0,1,-0.9437640275735082,-0.5609748304808925,False,True,False,False,True,False,True
0,2,-0.41203677443229225,1.3924082286355357,1,0,1.3916266354060391,0.679294583808128,True,False,True,True,False,True,False
0,3,-0.10463740114712775,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
0,3,0.2027619721380371,-0.16405229962564444,0,0,-0.16396021300619354,0.679294583808128,False,True,False,False,True,False,True
0,2,-0.4888866177535834,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
0,1,2.2008578984916083,1.8341292311094284,1,0,1.8330996889395563,0.679294583808128,True,False,False,True,False,False,False
1,1,1.5860591519212788,2.003535801391161,1,0,2.0024111671170908,0.679294583808128,True,False,True,True,False,False,False
0,3,0.8175607187083664,-0.8828741679067219,1,1,-0.8823785887669681,-0.5609748304808925,True,False,False,True,False,False,True
0,1,1.355509621957405,0.32854312829417104,1,1,0.32835870889805474,-0.5609748304808925,True,False,True,True,False,False,False
0,3,0.5101613454232019,-0.8494271027413146,1,1,-0.8489502982677414,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-0.7194361477174569,-0.7985399740528021,1,0,-0.7980917337850657,0.059159876663617675,True,False,True,True,False,False,True
0,2,0.2027619721380371,1.3924082286355357,1,0,1.3916266354060391,0.679294583808128,True,False,True,True,False,True,False
0,2,-0.3351869311110011,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
0,3,-0.10463740114712775,-0.8160407306065735,1,1,-0.8155826667306794,-0.5609748304808925,True,False,True,True,False,False,True
0,3,1.0481102486722405,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
1,1,-0.10463740114712775,1.040827750325537,0,0,1.0402435079273697,0.059159876663617675,False,False,True,False,True,False,False
1,2,0.8175607187083664,0.7502637808901983,0,0,0.7498426392455132,0.679294583808128,False,False,True,False,True,True,False
0,1,0.12591212881674596,1.040827750325537,1,0,1.0402435079273697,0.059159876663617675,True,False,True,True,False,False,False
0,2,3.1230560183471017,-0.5368057694182641,1,1,-0.5365044470428978,-0.5609748304808925,True,False,True,True,False,True,False
1,2,0.12591212881674596,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
0,2,-0.10463740114712775,-3.058577729168294,1,1,-3.0568608737261584,-0.5609748304808925,True,False,True,True,False,True,False
0,3,-0.8731358343600392,-0.8160407306065735,1,1,-0.8155826667306794,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.3736118527716469,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-0.8731358343600392,-0.597669953407196,0,1,-0.5973344664577155,-0.5609748304808925,False,False,True,False,True,False,True
0,3,1.0481102486722405,0.9363610927004846,0,0,0.9358354900249423,3.779968119530679,False,False,True,False,True,False,True
1,1,0.5101613454232019,3.3852937438182265,1,0,3.3833934945841233,0.059159876663617675,True,False,False,True,False,False,False
0,3,-0.10463740114712775,-0.7742442668053562,0,1,-0.7738096643199165,-0.5609748304808925,False,True,False,False,True,False,True
1,1,-0.18148724446841888,1.436219975181706,1,1,1.435413789333631,-0.5609748304808925,True,False,False,True,False,False,False
0,3,-0.7194361477174569,-0.6581385617410743,1,1,-0.6577691322638931,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-1.180535207645204,0.9363610927004846,0,0,0.9358354900249423,3.779968119530679,True,False,True,False,False,False,True
0,2,2.3545575851341907,0.7502637808901983,1,0,0.7498426392455132,0.679294583808128,True,False,True,True,False,True,False
0,2,-0.3351869311110011,0.8147822510349936,1,0,0.8143248935748562,1.299429290952638,True,False,False,True,False,True,False
0,3,-1.180535207645204,0.767859433810712,0,0,0.7674284152901885,2.539698705241659,True,False,True,False,False,False,True
0,3,-0.7962859910387481,-0.5667940759868451,1,1,-0.5664759204321741,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.8731358343600392,-0.8135961720983268,1,1,-0.8131394804136766,-0.5609748304808925,True,False,True,True,False,False,True
1,1,-1.1036853643239126,2.473846735064164,0,0,2.472458103613147,0.059159876663617675,False,False,True,False,False,False,False
1,1,0.12591212881674596,1.1339105535671157,1,0,1.1332740614857733,0.059159876663617675,True,False,True,True,False,False,False
1,3,-1.9490336408581157,-0.30341473856122525,0,0,-0.30324442435271093,0.059159876663617675,False,False,False,False,False,False,True
1,3,-0.10463740114712775,1.1248955097361606,1,1,1.1242640780222282,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.3351869311110011,-0.8828741679067219,1,1,-0.8823785887669681,-0.5609748304808925,True,False,False,True,False,False,True
0,1,2.3545575851341907,0.36526093570402574,1,1,0.3650559056930892,-0.5609748304808925,True,False,True,True,False,False,False
0,2,1.739758838563861,-0.2974659859684509,1,1,-0.29729901094212074,-0.5609748304808925,True,False,True,True,False,True,False
